,topic_id,topic_top_words,resp_concat_text,dominant_topic,session_name,session_date,host_name
272,Topic_20,"session, apply, mindfulness, present, emotional, time, technique, think, communication, ask, excellent, self, compassion, expand, open, experience, learning, caregiver, like, intelligence",topic techniques,Topic_49,bringing down emotions,2023-08-25,lily
29,Topic_20,"session, apply, mindfulness, present, emotional, time, technique, think, communication, ask, excellent, self, compassion, expand, open, experience, learning, caregiver, like, intelligence",interest,Topic_25,coping with grief and loss,2023-07-13,erica
76,Topic_20,"session, apply, mindfulness, present, emotional, time, technique, think, communication, ask, excellent, self, compassion, expand, open, experience, learning, caregiver, like, intelligence",topic strategies,Topic_17,improving our relationships,2023-10-09,erica
230,Topic_20,"session, apply, mindfulness, present, emotional, time, technique, think, communication, ask, excellent, self, compassion, expand, open, experience, learning, caregiver, like, intelligence",self esteem,Topic_46,sleep tips,2023-07-24,lily
278,Topic_21,"loss, back, anonymity, exercise, shift, expert, realize, improve, anonymous, interaction, cbt, think, lose, shame, maternal, cope, topic, friend, refresher, principle",,Topic_0,bringing down emotions,2023-08-25,lily
333,Topic_21,"loss, back, anonymity, exercise, shift, expert, realize, improve, anonymous, interaction, cbt, think, lose, shame, maternal, cope, topic, friend, refresher, principle",the topic all nothing,Topic_0,connecting with other people,2023-09-25,lily
1,Topic_21,"loss, back, anonymity, exercise, shift, expert, realize, improve, anonymous, interaction, cbt, think, lose, shame, maternal, cope, topic, friend, refresher, principle",the topic,Topic_0,staying effective when burned out,2023-06-14,erica
350,Topic_21,"loss, back, anonymity, exercise, shift, expert, realize, improve, anonymous, interaction, cbt, think, lose, shame, maternal, cope, topic, friend, refresher, principle",no no,Topic_0,promoting connection to your partner,2023-10-03,lily
405,Topic_21,"loss, back, anonymity, exercise, shift, expert, realize, improve, anonymous, interaction, cbt, think, lose, shame, maternal, cope, topic, friend, refresher, principle",very motivated,Topic_0,coping with recent or ongoing trauma,2024-01-11,lily
114,Topic_21,"loss, back, anonymity, exercise, shift, expert, realize, improve, anonymous, interaction, cbt, think, lose, shame, maternal, cope, topic, friend, refresher, principle",topic and timing,Topic_0,discovering a positive relationship with yourself,2023-10-30,erica
100,Topic_21,"loss, back, anonymity, exercise, shift, expert, realize, improve, anonymous, interaction, cbt, think, lose, shame, maternal, cope, topic, friend, refresher, principle",interest limeadeone app nothing,Topic_0,strategies for emotion regulation,2023-10-24,erica
233,Topic_21,"loss, back, anonymity, exercise, shift, expert, realize, improve, anonymous, interaction, cbt, think, lose, shame, maternal, cope, topic, friend, refresher, principle",limeade,Topic_42,sleep tips,2023-07-24,lily
98,Topic_21,"loss, back, anonymity, exercise, shift, expert, realize, improve, anonymous, interaction, cbt, think, lose, shame, maternal, cope, topic, friend, refresher, principle",yes yes none,Topic_35,strategies for emotion regulation,2023-10-24,erica
367,Topic_21,"loss, back, anonymity, exercise, shift, expert, realize, improve, anonymous, interaction, cbt, think, lose, shame, maternal, cope, topic, friend, refresher, principle",money,Topic_32,managing caregiver burnout,2023-10-12,lily
77,Topic_21,"loss, back, anonymity, exercise, shift, expert, realize, improve, anonymous, interaction, cbt, think, lose, shame, maternal, cope, topic, friend, refresher, principle",the topic interested me.,Topic_23,improving our relationships,2023-10-09,erica
272,Topic_21,"loss, back, anonymity, exercise, shift, expert, realize, improve, anonymous, interaction, cbt, think, lose, shame, maternal, cope, topic, friend, refresher, principle",topic techniques,Topic_49,bringing down emotions,2023-08-25,lily
29,Topic_21,"loss, back, anonymity, exercise, shift, expert, realize, improve, anonymous, interaction, cbt, think, lose, shame, maternal, cope, topic, friend, refresher, principle",interest,Topic_25,coping with grief and loss,2023-07-13,erica
76,Topic_21,"loss, back, anonymity, exercise, shift, expert, realize, improve, anonymous, interaction, cbt, think, lose, shame, maternal, cope, topic, friend, refresher, principle",topic strategies,Topic_17,improving our relationships,2023-10-09,erica
230,Topic_21,"loss, back, anonymity, exercise, shift, expert, realize, improve, anonymous, interaction, cbt, think, lose, shame, maternal, cope, topic, friend, refresher, principle",self esteem,Topic_46,sleep tips,2023-07-24,lily
278,Topic_22,"care, connect, navigate, interesting, appreciated, long, relationship, philly, workable, handle, chronic, grief, live, hospice, day, strategy, daily, client, improve, little",,Topic_0,bringing down emotions,2023-08-25,lily
333,Topic_22,"care, connect, navigate, interesting, appreciated, long, relationship, philly, workable, handle, chronic, grief, live, hospice, day, strategy, daily, client, improve, little",the topic all nothing,Topic_0,connecting with other people,2023-09-25,lily
1,Topic_22,"care, connect, navigate, interesting, appreciated, long, relationship, philly, workable, handle, chronic, grief, live, hospice, day, strategy, daily, client, improve, little",the topic,Topic_0,staying effective when burned out,2023-06-14,erica
350,Topic_22,"care, connect, navigate, interesting, appreciated, long, relationship, philly, workable, handle, chronic, grief, live, hospice, day, strategy, daily, client, improve, little",no no,Topic_0,promoting connection to your partner,2023-10-03,lily
405,Topic_22,"care, connect, navigate, interesting, appreciated, long, relationship, philly, workable, handle, chronic, grief, live, hospice, day, strategy, daily, client, improve, little",very motivated,Topic_0,coping with recent or ongoing trauma,2024-01-11,lily
114,Topic_22,"care, connect, navigate, interesting, appreciated, long, relationship, philly, workable, handle, chronic, grief, live, hospice, day, strategy, daily, client, improve, little",topic and timing,Topic_0,discovering a positive relationship with yourself,2023-10-30,erica
100,Topic_22,"care, connect, navigate, interesting, appreciated, long, relationship, philly, workable, handle, chronic, grief, live, hospice, day, strategy, daily, client, improve, little",interest limeadeone app nothing,Topic_0,strategies for emotion regulation,2023-10-24,erica
233,Topic_22,"care, connect, navigate, interesting, appreciated, long, relationship, philly, workable, handle, chronic, grief, live, hospice, day, strategy, daily, client, improve, little",limeade,Topic_42,sleep tips,2023-07-24,lily
98,Topic_22,"care, connect, navigate, interesting, appreciated, long, relationship, philly, workable, handle, chronic, grief, live, hospice, day, strategy, daily, client, improve, little",yes yes none,Topic_35,strategies for emotion regulation,2023-10-24,erica
367,Topic_22,"care, connect, navigate, interesting, appreciated, long, relationship, philly, workable, handle, chronic, grief, live, hospice, day, strategy, daily, client, improve, little",money,Topic_32,managing caregiver burnout,2023-10-12,lily
77,Topic_22,"care, connect, navigate, interesting, appreciated, long, relationship, philly, workable, handle, chronic, grief, live, hospice, day, strategy, daily, client, improve, little",the topic interested me.,Topic_23,improving our relationships,2023-10-09,erica
272,Topic_22,"care, connect, navigate, interesting, appreciated, long, relationship, philly, workable, handle, chronic, grief, live, hospice, day, strategy, daily, client, improve, little",topic techniques,Topic_49,bringing down emotions,2023-08-25,lily
29,Topic_22,"care, connect, navigate, interesting, appreciated, long, relationship, philly, workable, handle, chronic, grief, live, hospice, day, strategy, daily, client, improve, little",interest,Topic_25,coping with grief and loss,2023-07-13,erica
76,Topic_22,"care, connect, navigate, interesting, appreciated, long, relationship, philly, workable, handle, chronic, grief, live, hospice, day, strategy, daily, client, improve, little",topic strategies,Topic_17,improving our relationships,2023-10-09,erica
230,Topic_22,"care, connect, navigate, interesting, appreciated, long, relationship, philly, workable, handle, chronic, grief, live, hospice, day, strategy, daily, client, improve, little",self esteem,Topic_46,sleep tips,2023-07-24,lily
77,Topic_23,"feel, time, recommendation, use, interested, skill, different, communicate, situation, want, help, identify, well, relevant, valuable, family, understanding, challenge, acknowledgement, new",the topic interested me.,Topic_23,improving our relationships,2023-10-09,erica
278,Topic_23,"feel, time, recommendation, use, interested, skill, different, communicate, situation, want, help, identify, well, relevant, valuable, family, understanding, challenge, acknowledgement, new",,Topic_0,bringing down emotions,2023-08-25,lily
333,Topic_23,"feel, time, recommendation, use, interested, skill, different, communicate, situation, want, help, identify, well, relevant, valuable, family, understanding, challenge, acknowledgement, new",the topic all nothing,Topic_0,connecting with other people,2023-09-25,lily
350,Topic_23,"feel, time, recommendation, use, interested, skill, different, communicate, situation, want, help, identify, well, relevant, valuable, family, understanding, challenge, acknowledgement, new",no no,Topic_0,promoting connection to your partner,2023-10-03,lily
1,Topic_23,"feel, time, recommendation, use, interested, skill, different, communicate, situation, want, help, identify, well, relevant, valuable, family, understanding, challenge, acknowledgement, new",the topic,Topic_0,staying effective when burned out,2023-06-14,erica
